time,Im,Wm,Fault_type
221.4,9.31703526463885,119.755079990042,"Im"
221.5,9.55021292508261,122.752193190237,"Im"
221.6,9.41880030597076,121.063101299261,"Im"
221.7,9.43013457799393,121.208784621714,"Im"
221.8,9.66727827899657,124.256874714331,"Im"
221.9,9.65187100241233,124.058839654103,"Im"
222,9.37307960302228,120.475437274893,"Im"
222.1,9.44007049834119,121.336494445941,"Im"
222.2,9.70228092456449,124.706775836393,"Im"
222.3,9.56189505078581,122.902347596473,"Im"
222.4,9.42785276935327,121.17945574525,"Im"
222.5,9.92932800008185,127.625090506004,"Im"
222.6,9.88645071625155,127.073973932008,"Im"
222.7,9.74309474467622,125.231369996804,"Im"
222.8,9.29468659226859,119.467824766535,"Im"
222.9,9.44445221185336,121.392814126745,"Im"
223,9.66197707004194,124.188736440258,"Im"
223.1,9.50700121404195,122.196778107521,"Im"
223.2,9.35347232567964,120.223418150798,"Im"
223.3,9.85774857703771,126.705055399469,"Im"
223.4,9.1910802499039,118.136136577648,"Im"
223.5,9.30813890265973,119.640731969436,"Im"
223.6,9.76798419256208,125.551282687678,"Im"
223.7,9.63240225401233,123.80860109047,"Im"
223.8,9.68972031769694,124.545330007604,"Im"
223.9,9.65253152050055,124.067329521775,"Im"
224,9.32722557180287,119.886059536098,"Im"
224.1,9.78733925676962,125.800060029027,"Im"
224.2,9.6181195669012,123.625020768094,"Im"
224.3,9.89346848983193,127.164175805522,"Im"
224.4,9.46826644870454,121.698906757932,"Im"
224.5,9.75645083117373,125.403040400686,"Im"
224.6,9.57286194500819,123.04330888486,"Im"
224.7,9.36724966501375,120.400503063235,"Im"
224.8,9.73620667602037,125.142835265591,"Im"
224.9,9.77215005654317,125.604827979728,"Im"
225,9.63619548010248,123.857356738693,"Im"
225.1,9.73577121025914,125.137238073395,"Im"
225.2,9.83833176801655,126.455484430654,"Im"
225.3,9.26450712406575,119.079917613021,"Im"
225.4,9.40725734678414,120.914735648445,"Im"
225.5,9.51214692345263,122.262917692118,"Im"
225.6,9.78390851586871,125.75596352844,"Im"
225.7,9.58209197959817,123.161945715057,"Im"
225.8,9.42720131913033,121.171082429991,"Im"
225.9,9.5445608640018,122.679545292315,"Im"
226,9.71430623947284,124.861341372301,"Im"
226.1,9.61864154346023,123.631729913526,"Im"
226.2,9.68921564894869,124.538843325457,"Im"
226.3,9.46748138752526,121.688816094791,"Im"
226.4,9.60423834515018,123.446600618987,"Im"
226.5,9.76217750472701,125.476647318549,"Im"
226.6,9.81521207748501,126.158319043779,"Im"
226.7,9.10533954382622,117.034081597379,"Im"
226.8,9.54623023979771,122.70100235739,"Im"
226.9,9.49923924554524,122.097010839093,"Im"
227,9.81735206616725,126.185825059216,"Im"
227.1,9.39015413047793,120.694902087805,"Im"
227.2,9.5662669544997,122.958541188544,"Im"
227.3,9.53533250653814,122.560930018803,"Im"
227.4,9.45799154415574,121.5668398524,"Im"
227.5,9.59593995174572,123.339938495499,"Im"
227.6,9.50951879300809,122.229137421606,"Im"
227.7,9.45484619964975,121.526411650487,"Im"
227.8,9.66517908442325,124.229893039699,"Im"
227.9,9.5104962176762,122.241700599268,"Im"
228,9.69235708114662,124.579221241121,"Im"
228.1,9.55775156316769,122.849089915564,"Im"
228.2,9.52971983065902,122.488788352515,"Im"
228.3,9.8197303537155,126.216394012482,"Im"
228.4,9.62119524461039,123.664553518548,"Im"
228.5,9.62940925687473,123.770131062028,"Im"
228.6,9.36351287476279,120.352472804392,"Im"
