time,Im,Wm,Fault_type
83.7,9.48804011210359,121.953064359746,"Rm"
83.8,9.56992625344481,123.005575287322,"Rm"
83.9,9.21867972847829,118.490882102166,"Rm"
84,9.30055465389678,119.543248867389,"Rm"
84.1,9.7044577515828,124.734755218695,"Rm"
84.2,9.76773393674626,125.548065936481,"Rm"
84.3,9.45105670221061,121.477703808577,"Rm"
84.4,9.37837632679764,120.54351778401,"Rm"
84.5,9.6160462091292,123.598371067513,"Rm"
84.6,9.67188221437008,124.316050576641,"Rm"
84.7,9.2248505382315,118.57019768039,"Rm"
84.8,9.79157871888704,125.854551194748,"Rm"
84.9,9.66280551399972,124.199384612777,"Rm"
85,9.57261341459248,123.040114336501,"Rm"
85.1,9.47871782525343,121.833241821835,"Rm"
85.2,9.23868714149756,118.748044345246,"Rm"
85.3,9.34441041486253,120.106942182527,"Rm"
85.4,9.34342610946173,120.094290566757,"Rm"
85.5,9.38691073699619,120.653213541518,"Rm"
85.6,9.68149889405218,124.439657115702,"Rm"
85.7,9.73346411612922,125.10758410817,"Rm"
85.8,9.85294303077552,126.643287965134,"Rm"
85.9,9.40973865841135,120.946628727265,"Rm"
86,9.23461807284781,118.695743214391,"Rm"
86.1,9.54892978899328,122.735700522086,"Rm"
86.2,9.63811261038279,123.881998203424,"Rm"
86.3,9.70718481219301,124.769807128771,"Rm"
86.4,9.36806311632637,120.410958565813,"Rm"
86.5,9.25843802833054,119.001909358063,"Rm"
86.6,9.67130119741494,124.308582610144,"Rm"
86.7,9.59122594740838,123.279347700508,"Rm"
86.8,9.345291964799,120.118273078328,"Rm"
86.9,9.74110561318784,125.205802938256,"Rm"
87,9.47275511426566,121.756601070886,"Rm"
87.1,9.45709128352743,121.555268432908,"Rm"
87.2,9.60048384180444,123.398342630276,"Rm"
87.3,9.47611269729532,121.799757252445,"Rm"
87.4,9.35906740043382,120.29533353066,"Rm"
87.5,9.78154722788231,125.725613022372,"Rm"
87.6,9.48473105124694,121.910531943686,"Rm"
87.7,9.51063267960351,122.243454541752,"Rm"
87.8,9.39663329227919,120.778180949586,"Rm"
87.9,9.67094869206829,124.304051756108,"Rm"
88,9.69768688122941,124.64772695976,"Rm"
88.1,9.65886773588392,124.148771046098,"Rm"
88.2,9.22225118186799,118.53678731561,"Rm"
88.3,9.49761894491276,122.076184511393,"Rm"
88.4,9.48363321589741,121.896421095385,"Rm"
88.5,9.29802290593491,119.510707521492,"Rm"
88.6,9.5889284147089,123.249816742549,"Rm"
88.7,9.56002111643361,122.878261230698,"Rm"
88.8,9.62722265001826,123.742025809024,"Rm"
88.9,9.83389927977792,126.398512086853,"Rm"
89,9.38684760665219,120.652402157074,"Rm"
89.1,9.31424799305235,119.719254189281,"Rm"
89.2,9.50270328768067,122.141535338119,"Rm"
89.3,9.41429627630254,121.005209413868,"Rm"
89.4,9.60761018491804,123.48994001041,"Rm"
89.5,9.74206768718927,125.218168839215,"Rm"
89.6,9.80908506823044,126.079566441024,"Rm"
89.7,9.37716551150071,120.527954841822,"Rm"
89.8,9.77479394434533,125.638810755185,"Rm"
89.9,9.96237660482843,128.049875635237,"Rm"
90,9.55736557018363,122.844128586405,"Rm"
90.1,9.30831725279428,119.643024339176,"Rm"
90.2,9.2574414322159,118.989099803922,"Rm"
90.3,9.54281823508929,122.657146653978,"Rm"
90.4,9.66559266323024,124.235208886032,"Rm"
90.5,9.37575972687863,120.509885810848,"Rm"
90.6,9.56099186025474,122.890738552145,"Rm"
90.7,9.85556006488362,126.67692567121,"Rm"
90.8,9.2614667141372,119.040838149732,"Rm"
90.9,9.50565668996371,122.179496452209,"Rm"
91,9.68038574560614,124.425349499047,"Rm"
91.1,9.3193059729469,119.784266169758,"Rm"
91.2,9.4452192808621,121.402673510209,"Rm"
91.3,9.42389414495221,121.12857415575,"Rm"
